专题,实体名,出现次数,最高优先级,年份,来源媒体,代表候选标题,溯源状态,PMID,DOI,期刊年卷期,官方链接,剔除原因/备注
T4C_干扰素,【期刊导读】我国最新研究再次证实聚乙二醇干扰素α治疗儿童和青少年慢乙肝安全且临床治愈率高,1,1,2020,雨露肝霖,【期刊导读】我国最新研究再次证实聚乙二醇干扰素α治疗儿童和青少年慢乙肝安全且临床治愈率高,待核实,,,,,
T4C_干扰素,【期刊导读】提高初治HBeAg阴性慢乙肝患者的临床治愈率：根据早期HBsAg水平适当延长聚乙二醇干扰素α的治疗疗程,1,1,2020,雨露肝霖,【期刊导读】提高初治HBeAg阴性慢乙肝患者的临床治愈率：根据早期HBsAg水平适当延长聚乙二醇干扰素α的治疗疗程,待核实,,,,,
T4C_干扰素,【期刊导读】新证据：HBsAg水平极低的非活动性HBsAg携带者经聚乙二醇干扰素α治疗24周，HBsAg清除率高达83.3%,1,1,2020,雨露肝霖,【期刊导读】新证据：HBsAg水平极低的非活动性HBsAg携带者经聚乙二醇干扰素α治疗24周， HBsAg清除率高达83.3%,待核实,,,,,
T4C_干扰素,【期刊导读】荟萃分析：延长聚乙二醇干扰素α治疗可增加慢乙肝患者临床治愈率,1,1,2020,雨露肝霖,【期刊导读】荟萃分析：延长聚乙二醇干扰素α治疗可增加慢乙肝患者临床治愈率,待核实,,,,,
T4C_干扰素,【期刊导读】韩国研究证实聚乙二醇干扰素α治疗慢乙肝患者停药后的延迟应答率佳且远期不良结局发生风险极低,1,1,2020,雨露肝霖,【期刊导读】韩国研究证实聚乙二醇干扰素α治疗慢乙肝患者停药后的延迟应答率佳且远期不良结局发生风险极低,待核实,,,,,
T4C_干扰素,JHepatol：儿童和青少年HCV感染的流行病学和自然史：一项英国的回顾性研究,1,1,2019,临床肝胆病杂志,J Hepatol：儿童和青少年HCV感染的流行病学和自然史：一项英国的回顾性研究,待核实,,,,,
T4C_干扰素,干扰素治疗B、C基因型慢性乙型肝炎的效果差异,1,1,2019,临床肝胆病杂志,Meta分析｜干扰素治疗B、C基因型慢性乙型肝炎的效果差异,待核实,,,,,
T4C_干扰素,【APASL2019】聚乙二醇干扰素α助力慢乙肝患者实现临床治愈,1,1,2019,雨露肝霖,【APASL 2019】聚乙二醇干扰素α助力慢乙肝患者实现临床治愈,待核实,,,,,
T4C_干扰素,【期刊导读】24周HBsAg下降水平可有效预测PEGIFNα治疗核苷经治患者的HBsAg清除率和HBeAg血清学转换率,1,1,2019,雨露肝霖,【期刊导读】24周HBsAg下降水平可有效预测PEG IFNα治疗核苷经治患者的HBsAg清除率和HBeAg血清学转换率,待核实,,,,,
T4C_干扰素,【期刊导读】恩替卡韦加用换用聚乙二醇干扰素可增加慢乙肝患者HBsAg清除率,1,1,2019,雨露肝霖,【期刊导读】恩替卡韦加用换用聚乙二醇干扰素可增加慢乙肝患者HBsAg清除率,待核实,,,,,
T4C_干扰素,【期刊导读】聚乙二醇干扰素α治疗HBeAg阳性CHB儿童患者可促进其HBV特异性T细胞应答,1,1,2019,雨露肝霖,【期刊导读】聚乙二醇干扰素α治疗HBeAg阳性CHB儿童患者可促进其HBV特异性T细胞应答,待核实,,,,,
T4C_干扰素,【期刊导读】聚乙二醇干扰素α治疗中国儿童慢乙肝患者的HBsAg清除率高达52%，HBsAb阳性率高达47.6%,1,1,2019,雨露肝霖,【期刊导读】聚乙二醇干扰素α治疗中国儿童慢乙肝患者的HBsAg清除率高达52%，HBsAb阳性率高达47.6%,待核实,,,,,
T4C_干扰素,【期刊导读】聚乙二醇干扰素α治疗儿童慢乙肝患者的临床治愈率超50%，维持应答率高达94%,1,1,2019,雨露肝霖,【期刊导读】聚乙二醇干扰素α治疗儿童慢乙肝患者的临床治愈率超50%，维持应答率高达94%,待核实,,,,,
T4C_干扰素,【Hepatology】最新证据：聚乙二醇干扰素α治疗儿童慢乙肝疗效和安全性良好,1,1,2018,雨露肝霖,【Hepatology】最新证据：聚乙二醇干扰素α治疗儿童慢乙肝疗效和安全性良好,待核实,,,,,
T4C_干扰素,积极推进中国式乙型肝炎全治(建议),1,2,2025,临床肝胆病杂志,专家论坛｜高志良：慢性乙型肝炎功能性治愈离完全治愈还有多远？,已锁定,,10.3760/cma.j.cn501113-20230512-00218,"中华肝脏病杂志 2023,31(10):1101-1102",https://doi.org/10.3760/cma.j.cn501113-20230512-00218,
T4C_干扰素,庄辉院士：慢性乙型肝炎功能性治愈不是梦,1,2,2025,临床肝胆病杂志,述评｜庄辉院士：慢性乙型肝炎功能性治愈不是梦,待核实,,,,,
T4C_干扰素,【名家访谈】朱传武教授：应用免疫学指标更好地预测聚乙二醇干扰素α的疗效,1,2,2024,雨露肝霖,【名家访谈】朱传武教授：应用免疫学指标更好地预测聚乙二醇干扰素α的疗效,待核实,,,,,
T4C_干扰素,【名家访谈】韦嘉教授：慢乙肝儿童接受聚乙二醇干扰素α治疗可诱导免疫系统的建立，获益明显,1,2,2024,雨露肝霖,【名家访谈】韦嘉教授：慢乙肝儿童接受聚乙二醇干扰素α治疗可诱导免疫系统的建立，获益明显,待核实,,,,,
T4C_干扰素,【中国派名家访谈】万谟彬教授：如何选择聚乙二醇干扰素α间歇治疗方案？,1,2,2021,雨露肝霖,【中国派名家访谈】万谟彬教授：如何选择聚乙二醇干扰素α间歇治疗方案？,待核实,,,,,
T4C_干扰素,【肝霖特写丨080】NA经治后HBeAg阴性慢乙肝患者能停药吗？停药后复发怎么办？,1,2,2019,雨露肝霖,【肝霖特写丨080】NA经治后HBeAg阴性慢乙肝患者能停药吗？停药后复发怎么办？,待核实,,,,,
T4C_干扰素,APASL2025：在研乙肝新药HT-101用药两针后停药48周结果公布,1,3,2025,肝脏时间,APASL2025：在研乙肝新药HT-101用药两针后停药48周结果公布,待核实,,,,,
T4C_干扰素,EASL2025：在研乙肝新药Xalnesiran联合或序贯IFN治疗慢乙肝120周随访结果公布,1,3,2025,肝脏时间,EASL2025：在研乙肝新药Xalnesiran联合或序贯IFN治疗慢乙肝120周随访结果公布,待核实,,,,,
T4C_干扰素,PD-1抗体联合干扰素α-2b治疗病毒抑制型慢性乙型肝炎初步临床数据公布,1,3,2025,临床肝胆病杂志,「转」EASL 2025｜PD-1抗体联合干扰素α-2b治疗病毒抑制型慢性乙型肝炎初步临床数据公布,待核实,,,,,
T4C_干扰素,【APASL2025速递】“萌芽”项目阶段性数据：聚乙二醇干扰素α-2b联合治疗儿童慢乙肝患者安全有效,1,3,2025,雨露肝霖,【APASL2025速递】“萌芽”项目阶段性数据：聚乙二醇干扰素α-2b联合治疗儿童慢乙肝患者安全有效,待核实,,,,,
T4C_干扰素,【数据阅独】1990至2021年全球和各地区儿童及青少年乙肝负担,1,3,2025,雨露肝霖,【数据阅独】1990至2021年全球和各地区儿童及青少年乙肝负担,待核实,,,,,
T4C_干扰素,AASLD2024：Roche在研乙肝新药Xalnesiran慢乙肝2期临床48周随访结果公布,1,3,2024,肝脏时间,AASLD2024：Roche在研乙肝新药Xalnesiran慢乙肝2期临床48周随访结果公布,待核实,,,,,
T4C_干扰素,为什么干扰素治疗后，HBsAg水平反而更高了？,1,3,2024,肝博士,「转」为什么干扰素治疗后，HBsAg水平反而更高了？,待核实,,,,,
T4C_干扰素,【AASLD2023速递】治疗应答探索：差异表达基因或会影响慢乙肝患者对聚乙二醇干扰素α的应答,1,3,2024,雨露肝霖,【AASLD2023速递】治疗应答探索：差异表达基因或会影响慢乙肝患者对聚乙二醇干扰素α的应答,待核实,,,,,
T4C_干扰素,【AASLD2024速递】核苷经治停药后复发的慢乙肝患者接受聚乙二醇干扰素α治疗后的应答率优于初治患者,1,3,2024,雨露肝霖,【AASLD2024速递】核苷经治停药后复发的慢乙肝患者接受聚乙二醇干扰素α治疗后的应答率优于初治患者,待核实,,,,,
T4C_干扰素,【AASLD2024速递】祁小龙教授团队：代偿期乙肝肝硬化患者接受聚乙二醇干扰素α-2b治疗的安全性良好,1,3,2024,雨露肝霖,【AASLD2024速递】祁小龙教授团队：代偿期乙肝肝硬化患者接受聚乙二醇干扰素α-2b治疗的安全性良好,待核实,,,,,
T4C_干扰素,【AASLD2024速递】聚乙二醇干扰素α-2b间歇治疗相比连续治疗的安全性更好,1,3,2024,雨露肝霖,【AASLD2024速递】聚乙二醇干扰素α-2b间歇治疗相比连续治疗的安全性更好,待核实,,,,,
T4C_干扰素,【APASL2024速递】HBeAg阳性代偿期肝硬化患者使用聚乙二醇干扰素α-2b治疗的疗效更优,1,3,2024,雨露肝霖,【APASL2024速递】HBeAg阳性代偿期肝硬化患者使用聚乙二醇干扰素α-2b治疗的疗效更优,待核实,,,,,
T4C_干扰素,【APASL2024速递】多项指标可预测干扰素α治疗慢乙肝儿童的疗效,1,3,2024,雨露肝霖,【APASL2024速递】多项指标可预测干扰素α治疗慢乙肝儿童的疗效,待核实,,,,,
T4C_干扰素,【EASL2024速递】低剂量聚乙二醇干扰素α治疗慢性丁型肝炎疗效良好,1,3,2024,雨露肝霖,【EASL2024速递】低剂量聚乙二醇干扰素α治疗慢性丁型肝炎疗效良好,待核实,,,,,
T4C_干扰素,【数据阅独】全球儿童及青少年肝癌负担,1,3,2024,雨露肝霖,【数据阅独】全球儿童及青少年肝癌负担,待核实,,,,,
T4C_干扰素,褚萨萨高峰：艾米替诺福韦治疗65岁以上慢性乙型肝炎及肝硬化患者的有效性及安全性,1,3,2024,中华肝脏病杂志,病毒性肝炎 ｜ 褚萨萨高峰：艾米替诺福韦治疗65岁以上慢性乙型肝炎及肝硬化患者的有效性及安全性,待核实,,,,,
T4C_干扰素,AASLD2023：ARCUS-POL核酸酶治疗慢乙肝临床前疗效和安全性研究——一种潜在的治愈性策略,1,3,2023,肝脏时间,AASLD2023：ARCUS-POL核酸酶治疗慢乙肝临床前疗效和安全性研究 —— 一种潜在的治愈性策略,待核实,,,,,
T4C_干扰素,EASL2023重磅！在研乙肝新药VIR-2218±PEG-IFNa停药随访24周数据公布,1,3,2023,肝脏时间,EASL2023重磅！在研乙肝新药VIR-2218±PEG-IFNa停药随访24周数据公布,待核实,,,,,
T4C_干扰素,EASL2023：RNAi疗法在研乙肝新药AB-729+干扰素能使多数慢乙肝HBsAg持续下降,1,3,2023,肝脏时间,EASL2023：RNAi疗法在研乙肝新药AB-729+干扰素能使多数慢乙肝HBsAg持续下降,待核实,,,,,
T4C_干扰素,【EASL2023速递】HBsAg特异性B细胞在干扰素治疗慢乙肝患者中发挥重要作用,1,3,2023,雨露肝霖,【EASL2023速递】HBsAg特异性B细胞在干扰素治疗慢乙肝患者中发挥重要作用,待核实,,,,,
T4C_干扰素,【EASL2023速递】预测慢乙肝患者接受聚乙二醇干扰素α治疗后肝脏免疫应答的无创方法：外泌体转录谱,1,3,2023,雨露肝霖,【EASL2023速递】预测慢乙肝患者接受聚乙二醇干扰素α治疗后肝脏免疫应答的无创方法：外泌体转录谱,待核实,,,,,
T4C_干扰素,【会议撷萃】张文宏教授：慢性乙肝相关疾病的免疫调节治疗：证据与趋势,1,3,2023,雨露肝霖,【会议撷萃】张文宏教授：慢性乙肝相关疾病的免疫调节治疗：证据与趋势,待核实,,,,,
T4C_干扰素,【会议撷萃】聚乙二醇干扰素α-2b治疗ALT正常HBeAg阴性慢性HBV感染者疗效分析,1,3,2023,雨露肝霖,【会议撷萃】聚乙二醇干扰素α-2b治疗ALT正常HBeAg阴性慢性HBV感染者疗效分析,待核实,,,,,
T4C_干扰素,谢尧教授：慢性乙型肝炎干扰素治疗的停药时机,2,3,2023,肝胆相照平台,温故知新 ｜ 谢尧教授：慢性乙型肝炎干扰素治疗的停药时机,待核实,,,,,
T4C_干扰素,AASLD2022重磅公布！JNJ-3989+JNJ-6379+NA停药48周结果公布,1,3,2022,肝脏时间,AASLD2022重磅公布！JNJ-3989 + JNJ-6379+NA停药48周结果公布,待核实,,,,,
T4C_干扰素,APASL2022：Gilead在研乙肝新药Selgantolimod(GS-9688)用药后第48周结果公布,1,3,2022,肝脏时间,APASL2022：Gilead在研乙肝新药Selgantolimod (GS-9688) 用药后第48周结果公布,待核实,,,,,
T4C_干扰素,【AASLD2022速递】预测聚乙二醇干扰素α治疗应答的新指标,1,3,2022,雨露肝霖,【AASLD2022速递】预测聚乙二醇干扰素α治疗应答的新指标,待核实,,,,,
T4C_干扰素,【中国派撷萃】谢尧教授：慢性乙型肝炎干扰素治疗停药时机（内附完整视频）,1,3,2022,雨露肝霖,【中国派撷萃】谢尧教授：慢性乙型肝炎干扰素治疗停药时机（内附完整视频）,待核实,,,,,
T4C_干扰素,孕妇开展抗病毒治疗的时间选择：24～28周or28～32周,1,3,2022,肝胆相照平台,孕妇开展抗病毒治疗的时间选择：24～28周 or 28～32周,待核实,,,,,
T4C_干扰素,干扰素刺激基因与乙型肝炎,1,3,2022,临床肝胆病杂志,特别关注｜干扰素刺激基因与乙型肝炎,待核实,,,,,
T4D_新药研发,【推荐意见】慢性乙型肝炎核苷（酸）类似物经治患者抗病毒治疗专家共识：2016年更新,1,0,2016,临床肝胆病杂志,【推荐意见】慢性乙型肝炎核苷（酸）类似物经治患者抗病毒治疗专家共识：2016年更新,待核实,,,,,
T4D_新药研发,EASL2024：反义寡核苷酸(ASO)AHB-137慢乙肝一期临床数据显示良好的HBsAg清除疗效与安全性,1,1,2024,肝脏时间,EASL2024：反义寡核苷酸 (ASO) AHB-137慢乙肝一期临床数据显示良好的HBsAg清除疗效与安全性,待核实,,,,,
T4D_新药研发,JOH：病毒进入抑制剂Bulevirtide单药治疗丁肝3期临床96周用药结果发表,1,1,2024,肝脏时间,JOH：病毒进入抑制剂Bulevirtide单药治疗丁肝3期临床96周用药结果发表,待核实,,,,,
T4D_新药研发,数据炸裂！反义寡核苷酸(ASO)AHB-137用药12周慢乙肝HBsAg阴转率超60%,2,1,2024,"中华肝脏病杂志,肝脏时间",「转」数据炸裂！反义寡核苷酸 (ASO) AHB-137用药12周慢乙肝HBsAg阴转率超60%,待核实,,,,,
T4D_新药研发,JOH：病毒进入抑制剂Bulevirtide单药治疗HDV相关肝硬化3年安全有效,1,1,2022,肝脏时间,JOH：病毒进入抑制剂Bulevirtide单药治疗HDV相关肝硬化3年安全有效,待核实,,,,,
T4D_新药研发,抗病毒治疗HBsAg清除后复阳与核苷（酸）类似物停药无关,1,1,2021,中华肝脏病杂志,「转」抗病毒治疗HBsAg清除后复阳与核苷（酸）类似物停药无关,待核实,,,,,
T4D_新药研发,梁携儿侯金林：乙型肝炎功能性治愈新药——聚焦反义寡核苷酸和小干扰RNA,1,2,2025,临床肝胆病杂志,专家论坛｜梁携儿侯金林：乙型肝炎功能性治愈新药——聚焦反义寡核苷酸和小干扰RNA,待核实,,,,,
T4D_新药研发,：慢乙肝抗病毒治疗的初始治疗是选择核苷还是核苷酸？,1,2,2022,肝胆相照平台,学术争鸣：慢乙肝抗病毒治疗的初始治疗是选择核苷还是核苷酸？,待核实,,,,,
T4D_新药研发,丁艳华：慢性乙型肝炎抗病毒新药的临床研究,1,2,2021,临床肝胆病杂志,专家论坛｜丁艳华：慢性乙型肝炎抗病毒新药的临床研究,待核实,,,,,
T4D_新药研发,EASL2025：ALGS联手特宝生物研究靶向HBV的下一代反义寡核苷酸（ASO）,1,3,2025,肝脏时间,EASL2025：ALGS联手特宝生物研究靶向HBV的下一代反义寡核苷酸（ASO）,待核实,,,,,
T4D_新药研发,梁携儿侯金林：乙型肝炎功能性治愈新药—聚焦反义寡核苷酸和小干扰RNA,1,3,2025,肝胆相照平台,「转」梁携儿侯金林：乙型肝炎功能性治愈新药—聚焦反义寡核苷酸和小干扰RNA,待核实,,,,,
T4D_新药研发,神速推进！反义寡核苷酸(ASO)疗法在研乙肝新药AHB-137完成IIb期临床试验给药工作,1,3,2025,肝脏时间,神速推进！反义寡核苷酸(ASO)疗法在研乙肝新药AHB-137完成IIb期临床试验给药工作,待核实,,,,,
T4D_新药研发,【AASLD2024速递】PD-L1抑制剂类乙肝新药研究进展汇总,1,3,2024,雨露肝霖,【AASLD2024速递】PD-L1抑制剂类乙肝新药研究进展汇总,待核实,,,,,
T4D_新药研发,中药联合抗病毒药物治疗乙肝肝硬化的疗效,1,3,2024,肝胆相照平台,中药联合抗病毒药物治疗乙肝肝硬化的疗效,待核实,,,,,
T4D_新药研发,在研乙肝新药反义寡核苷酸(ASO)AHB-137已完成II期临床受试者招募？,1,3,2024,肝脏时间,在研乙肝新药反义寡核苷酸 (ASO) AHB-137已完成 II 期临床受试者招募？,待核实,,,,,
T4D_新药研发,恒瑞医药siRNA疗法在研乙肝新药HRS-5635进入2期临床,1,3,2024,肝脏时间,恒瑞医药siRNA疗法在研乙肝新药HRS-5635进入2期临床,待核实,,,,,
